2023-01-07 23:26:15 INFO  WebdriverEvents:43 - navigating to https://naveenautomationlabs.com/opencart/index.php?route=common/home
2023-01-07 23:26:25 INFO  WebdriverEvents:96 - Elelement Found By.xpath: //a[text()='Login']
2023-01-07 23:26:25 INFO  WebdriverEvents:102 - Clicking on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> xpath: //a[text()='Login']]
2023-01-07 23:26:25 INFO  WebdriverEvents:108 - Clicked on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> xpath: //a[text()='Login']]
2023-01-07 23:26:25 INFO  WebdriverEvents:90 - Finding element By.cssSelector: form div[class='form-group']:first-of-type input
2023-01-07 23:26:25 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: form div[class='form-group']:first-of-type input
2023-01-07 23:26:25 INFO  WebdriverEvents:90 - Finding element By.cssSelector: form div[class='form-group']:last-of-type input
2023-01-07 23:26:25 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: form div[class='form-group']:last-of-type input
2023-01-07 23:26:25 INFO  WebdriverEvents:90 - Finding element By.cssSelector: input[type='submit']
2023-01-07 23:26:25 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: input[type='submit']
2023-01-07 23:26:26 INFO  CustomListener:19 - Test execution has started for : verifyUserIsAbleToModifyWishList
2023-01-07 23:26:26 INFO  WebdriverEvents:90 - Finding element By.xpath: //a[text()='Laptops & Notebooks']
2023-01-07 23:26:26 INFO  WebdriverEvents:96 - Elelement Found By.xpath: //a[text()='Laptops & Notebooks']
2023-01-07 23:26:26 INFO  WebdriverEvents:90 - Finding element By.xpath: //a[text()='Show All Laptops & Notebooks']
2023-01-07 23:26:26 INFO  WebdriverEvents:96 - Elelement Found By.xpath: //a[text()='Show All Laptops & Notebooks']
2023-01-07 23:26:26 INFO  WebdriverEvents:102 - Clicking on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> xpath: //a[text()='Show All Laptops & Notebooks']]
2023-01-07 23:26:27 INFO  WebdriverEvents:108 - Clicked on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> xpath: //a[text()='Show All Laptops & Notebooks']]
2023-01-07 23:26:27 INFO  WebdriverEvents:90 - Finding element By.cssSelector: #content h2
2023-01-07 23:26:27 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: #content h2
2023-01-07 23:26:27 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content h2]
2023-01-07 23:26:27 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content h2]
2023-01-07 23:26:27 INFO  WebdriverEvents:90 - Finding element By.id: input-sort
2023-01-07 23:26:27 INFO  WebdriverEvents:96 - Elelement Found By.id: input-sort
2023-01-07 23:26:27 INFO  WebdriverEvents:90 - Finding element By.id: input-sort
2023-01-07 23:26:27 INFO  WebdriverEvents:96 - Elelement Found By.id: input-sort
2023-01-07 23:26:27 INFO  WebdriverEvents:90 - Finding element By.id: input-sort
2023-01-07 23:26:27 INFO  WebdriverEvents:96 - Elelement Found By.id: input-sort
2023-01-07 23:26:27 INFO  WebdriverEvents:90 - Finding element By.xpath: .//option[normalize-space(.) = "Rating (Highest)"]
2023-01-07 23:26:27 INFO  WebdriverEvents:96 - Elelement Found By.xpath: .//option[normalize-space(.) = "Rating (Highest)"]
2023-01-07 23:26:27 INFO  WebdriverEvents:102 - Clicking on [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> id: input-sort]] -> xpath: .//option[normalize-space(.) = "Rating (Highest)"]]
2023-01-07 23:26:27 INFO  WebdriverEvents:108 - Clicked on [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> id: input-sort]] -> xpath: .//option[normalize-space(.) = "Rating (Highest)"]]
2023-01-07 23:26:27 INFO  WebdriverEvents:90 - Finding element By.cssSelector: #content>div:nth-of-type(4)>div:first-of-type button:nth-of-type(2)
2023-01-07 23:26:27 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: #content>div:nth-of-type(4)>div:first-of-type button:nth-of-type(2)
2023-01-07 23:26:27 INFO  WebdriverEvents:102 - Clicking on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content>div:nth-of-type(4)>div:first-of-type button:nth-of-type(2)]
2023-01-07 23:26:28 INFO  WebdriverEvents:108 - Clicked on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content>div:nth-of-type(4)>div:first-of-type button:nth-of-type(2)]
2023-01-07 23:26:28 INFO  WebdriverEvents:90 - Finding element By.cssSelector: #content>div:nth-of-type(4)>div:nth-of-type(2) button:nth-of-type(2)
2023-01-07 23:26:28 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: #content>div:nth-of-type(4)>div:nth-of-type(2) button:nth-of-type(2)
2023-01-07 23:26:28 INFO  WebdriverEvents:102 - Clicking on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content>div:nth-of-type(4)>div:nth-of-type(2) button:nth-of-type(2)]
2023-01-07 23:26:28 INFO  WebdriverEvents:108 - Clicked on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content>div:nth-of-type(4)>div:nth-of-type(2) button:nth-of-type(2)]
2023-01-07 23:26:28 INFO  WebdriverEvents:90 - Finding element By.cssSelector: #content>div:nth-of-type(4)>div:nth-of-type(3) button:nth-of-type(2)
2023-01-07 23:26:28 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: #content>div:nth-of-type(4)>div:nth-of-type(3) button:nth-of-type(2)
2023-01-07 23:26:28 INFO  WebdriverEvents:102 - Clicking on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content>div:nth-of-type(4)>div:nth-of-type(3) button:nth-of-type(2)]
2023-01-07 23:26:28 INFO  WebdriverEvents:108 - Clicked on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: #content>div:nth-of-type(4)>div:nth-of-type(3) button:nth-of-type(2)]
2023-01-07 23:26:29 INFO  WebdriverEvents:90 - Finding element By.cssSelector: div.alert
2023-01-07 23:26:29 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: div.alert
2023-01-07 23:26:29 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: div.alert]
2023-01-07 23:26:29 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: div.alert]
2023-01-07 23:26:29 INFO  WebdriverEvents:90 - Finding element By.cssSelector: div.alert a:last-of-type
2023-01-07 23:26:29 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: div.alert a:last-of-type
2023-01-07 23:26:29 INFO  WebdriverEvents:102 - Clicking on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: div.alert a:last-of-type]
2023-01-07 23:26:30 INFO  WebdriverEvents:108 - Clicked on [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: div.alert a:last-of-type]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>tbody>tr
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[[[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>tbody>tr]] -> css selector: td]
2023-01-07 23:26:30 INFO  WebdriverEvents:90 - Finding element By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:96 - Elelement Found By.cssSelector: table.table>thead>tr>td
2023-01-07 23:26:30 INFO  WebdriverEvents:168 - Getting text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
2023-01-07 23:26:30 INFO  WebdriverEvents:174 - Got text from [[EdgeDriver: msedge on WINDOWS (8d3e87b64faac7e8e6f00cddd5fb33ce)] -> css selector: table.table>thead>tr>td]
